1025.0,6225.0
1025.0,6225.0
1025.0,6213.0
1025.0,6225.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6225.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6225.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6225.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6209.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6225.0
1025.0,6213.0
1025.0,6213.0
1025.0,6027.0
1025.0,6213.0
1025.0,6225.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6225.0
1025.0,6471.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6209.0
1025.0,6225.0
1025.0,6225.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6157.0
1025.0,6213.0
1025.0,6213.0
1025.0,6225.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6157.0
1025.0,6213.0
1025.0,6213.0
1025.0,6367.0
1025.0,6213.0
1025.0,6225.0
1025.0,6209.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6075.0
1025.0,6213.0
1025.0,6213.0
1025.0,6157.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6225.0
1025.0,6213.0
1025.0,6225.0
1025.0,6213.0
1025.0,6213.0
1025.0,6131.0
1025.0,6213.0
1025.0,6213.0
1025.0,6225.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6225.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
1025.0,6213.0
